Product_Name,Product_ASIN,Brand,Price,MRP,Discount,Rating,Reviews,Product_Link,Scraped_At
realme 14X 5G Smartphone Dimensity 6300 6nm Chip 8GB RAM 128GB ROM 6.67 Inch HD+ IP69 Waterproof 6000mAh Battery 45W Fast Charge Support Fingerprint GPS WiFi Bluetooth (Black),B0FJ1JH9XY,realme,"₹15,490","₹17,999",14% off,,,https://www.amazon.in/realme-Smartphone-Dimensity-Waterproof-Fingerprint/dp/B0FJ1JH9XY/ref=sr_1_233?dib=eyJ2IjoiMSJ9.MzuRnVOJHfE8cPQNrHhL2a2Dgdbzb3omgDlYR5nkFtxCOqtR5CDU69f97CQ_YE9mhw3IL8dgBPuYjxit5L3-Iq5dqE__hyOMxval2PyyZ_PlxrZyc2nDV3s4x4eVPgSS3eV_4odGwq0SlXGqdSsvOnHa2rkhLzeKj9-6KieGFEIk088UaL2VsPkKNX6jwkAj-eQ6o7DFuCes3gAVEY7T-viDoZiVHXi4oRmmpbomamw.0j9ZSBMrc2DpWiTwtpNIPiBW1_ORjkEDjaaHp1q_RFE&dib_tag=se&keywords=mobiles&qid=1757424388&sr=8-233&xpid=E4psOAFDN97GT,2025-09-09 18:56:26
"realme C75 5G Smartphone Android 15 6GB RAM 128GB ROM Display 6.67"" FHD 120Hz 6000mAh Battery 45W Charge Dual SIM Support AI Camera Fingerprint WiFi GPS (White)",B0FHW5VNV7,realme,"₹13,999",,,4.9 out of 5 stars,10,https://www.amazon.in/realme-Smartphone-Android-Display-Fingerprint/dp/B0FHW5VNV7/ref=sr_1_234?dib=eyJ2IjoiMSJ9.MzuRnVOJHfE8cPQNrHhL2a2Dgdbzb3omgDlYR5nkFtxCOqtR5CDU69f97CQ_YE9mhw3IL8dgBPuYjxit5L3-Iq5dqE__hyOMxval2PyyZ_PlxrZyc2nDV3s4x4eVPgSS3eV_4odGwq0SlXGqdSsvOnHa2rkhLzeKj9-6KieGFEIk088UaL2VsPkKNX6jwkAj-eQ6o7DFuCes3gAVEY7T-viDoZiVHXi4oRmmpbomamw.0j9ZSBMrc2DpWiTwtpNIPiBW1_ORjkEDjaaHp1q_RFE&dib_tag=se&keywords=mobiles&qid=1757424388&sr=8-234&xpid=E4psOAFDN97GT,2025-09-09 18:56:26
Redmi Note 14 Pro+ 5G Titan Black 12GB RAM 512GB Storage| 50 MP Triple Camera with Telephoto | Corning Gorilla Glass Victus 2 | IP 68 | SD 7s Gen 3,B0DQR6DLCD,Redmi,"₹31,999","₹39,999",20% off,3.9 out of 5 stars,132,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzA2ODU2ODg1MjYyOjE3NTc0MjQzODg6c3BfbXRmOjMwMDYyMjU2MDY5MDgzMjo6MDo6&url=%2FRedmi-Storage-Telephoto-Corning-Gorilla%2Fdp%2FB0DQR6DLCD%2Fref%3Dsr_1_235_sspa%3Fdib%3DeyJ2IjoiMSJ9.MzuRnVOJHfE8cPQNrHhL2a2Dgdbzb3omgDlYR5nkFtxCOqtR5CDU69f97CQ_YE9mhw3IL8dgBPuYjxit5L3-Iq5dqE__hyOMxval2PyyZ_PlxrZyc2nDV3s4x4eVPgSS3eV_4odGwq0SlXGqdSsvOnHa2rkhLzeKj9-6KieGFEIk088UaL2VsPkKNX6jwkAj-eQ6o7DFuCes3gAVEY7T-viDoZiVHXi4oRmmpbomamw.0j9ZSBMrc2DpWiTwtpNIPiBW1_ORjkEDjaaHp1q_RFE%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424388%26sr%3D8-235-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=UdwgZN8oRj&sp_cr=ZAZ,2025-09-09 18:56:26
"Lava Bold N1 Pro (Titanium Gold, 4 GB RAM, 128 GB Storage)| Bigger 6.67"" HD+ IP54 Display | 120 Hz Refresh Rate | 50 MP AI Triple Rear Camera | 8 MP Front Camera| 5000 mAh Battery | Charger in Box",B0F1Z3QTM8,Lava,"₹6,798","₹8,339",18% off,3.9 out of 5 stars,673,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzA2ODU2ODg1MjYyOjE3NTc0MjQzODg6c3BfbXRmOjMwMDU3ODA3ODk2NzQzMjo6MDo6&url=%2FLava-Bold-N1-Pro-Titanium%2Fdp%2FB0F1Z3QTM8%2Fref%3Dsr_1_236_sspa%3Fdib%3DeyJ2IjoiMSJ9.MzuRnVOJHfE8cPQNrHhL2a2Dgdbzb3omgDlYR5nkFtxCOqtR5CDU69f97CQ_YE9mhw3IL8dgBPuYjxit5L3-Iq5dqE__hyOMxval2PyyZ_PlxrZyc2nDV3s4x4eVPgSS3eV_4odGwq0SlXGqdSsvOnHa2rkhLzeKj9-6KieGFEIk088UaL2VsPkKNX6jwkAj-eQ6o7DFuCes3gAVEY7T-viDoZiVHXi4oRmmpbomamw.0j9ZSBMrc2DpWiTwtpNIPiBW1_ORjkEDjaaHp1q_RFE%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424388%26sr%3D8-236-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=qs7FdQPAr4&sp_cr=ZAZ,2025-09-09 18:56:26
"OPPO F29 5G (Glacier Blue, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",B0DY1K84G3,OPPO,"₹21,999","₹28,999",24% off,4.1 out of 5 stars,336,https://www.amazon.in/OPPO-Glacier-Storage-Additional-Exchange/dp/B0DY1K84G3/ref=sr_1_237?dib=eyJ2IjoiMSJ9.MzuRnVOJHfE8cPQNrHhL2a2Dgdbzb3omgDlYR5nkFtxCOqtR5CDU69f97CQ_YE9mhw3IL8dgBPuYjxit5L3-Iq5dqE__hyOMxval2PyyZ_PlxrZyc2nDV3s4x4eVPgSS3eV_4odGwq0SlXGqdSsvOnHa2rkhLzeKj9-6KieGFEIk088UaL2VsPkKNX6jwkAj-eQ6o7DFuCes3gAVEY7T-viDoZiVHXi4oRmmpbomamw.0j9ZSBMrc2DpWiTwtpNIPiBW1_ORjkEDjaaHp1q_RFE&dib_tag=se&keywords=mobiles&qid=1757424388&sr=8-237&xpid=E4psOAFDN97GT,2025-09-09 18:56:26
"realme C75 5G Smartphone Android 15 6GB RAM 128GB ROM Display 6.67"" FHD 120Hz 6000mAh Battery 45W Charge Dual SIM Support AI Camera Fingerprint WiFi GPS (Black)",B0FHW4NHS1,realme,"₹13,999",,,4.9 out of 5 stars,10,https://www.amazon.in/realme-Smartphone-Android-Display-Fingerprint/dp/B0FHW4NHS1/ref=sr_1_238?dib=eyJ2IjoiMSJ9.MzuRnVOJHfE8cPQNrHhL2a2Dgdbzb3omgDlYR5nkFtxCOqtR5CDU69f97CQ_YE9mhw3IL8dgBPuYjxit5L3-Iq5dqE__hyOMxval2PyyZ_PlxrZyc2nDV3s4x4eVPgSS3eV_4odGwq0SlXGqdSsvOnHa2rkhLzeKj9-6KieGFEIk088UaL2VsPkKNX6jwkAj-eQ6o7DFuCes3gAVEY7T-viDoZiVHXi4oRmmpbomamw.0j9ZSBMrc2DpWiTwtpNIPiBW1_ORjkEDjaaHp1q_RFE&dib_tag=se&keywords=mobiles&qid=1757424388&sr=8-238&xpid=E4psOAFDN97GT,2025-09-09 18:56:26
"OPPO F29 Pro 5G (Marble White, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",B0DY1KPMJW,OPPO,"₹23,999","₹32,999",27% off,4.1 out of 5 stars,397,https://www.amazon.in/OPPO-Marble-Storage-Additional-Exchange/dp/B0DY1KPMJW/ref=sr_1_239?dib=eyJ2IjoiMSJ9.MzuRnVOJHfE8cPQNrHhL2a2Dgdbzb3omgDlYR5nkFtxCOqtR5CDU69f97CQ_YE9mhw3IL8dgBPuYjxit5L3-Iq5dqE__hyOMxval2PyyZ_PlxrZyc2nDV3s4x4eVPgSS3eV_4odGwq0SlXGqdSsvOnHa2rkhLzeKj9-6KieGFEIk088UaL2VsPkKNX6jwkAj-eQ6o7DFuCes3gAVEY7T-viDoZiVHXi4oRmmpbomamw.0j9ZSBMrc2DpWiTwtpNIPiBW1_ORjkEDjaaHp1q_RFE&dib_tag=se&keywords=mobiles&qid=1757424388&sr=8-239&xpid=E4psOAFDN97GT,2025-09-09 18:56:26
"OPPO A3X 5G (Starlight White, 4GB RAM, 128GB Storage)|6.67” HD+ 120Hz Refresh Rate Screen | 45W SUPERVOOC|with No Cost EMI/Additional Exchange Offers",B0D9HPQCF6,OPPO,"₹11,499","₹15,999",28% off,4.0 out of 5 stars,300,https://www.amazon.in/Starlight-Storage-SUPERVOOC-Additional-Exchange/dp/B0D9HPQCF6/ref=sr_1_240?dib=eyJ2IjoiMSJ9.MzuRnVOJHfE8cPQNrHhL2a2Dgdbzb3omgDlYR5nkFtxCOqtR5CDU69f97CQ_YE9mhw3IL8dgBPuYjxit5L3-Iq5dqE__hyOMxval2PyyZ_PlxrZyc2nDV3s4x4eVPgSS3eV_4odGwq0SlXGqdSsvOnHa2rkhLzeKj9-6KieGFEIk088UaL2VsPkKNX6jwkAj-eQ6o7DFuCes3gAVEY7T-viDoZiVHXi4oRmmpbomamw.0j9ZSBMrc2DpWiTwtpNIPiBW1_ORjkEDjaaHp1q_RFE&dib_tag=se&keywords=mobiles&qid=1757424388&sr=8-240&xpid=E4psOAFDN97GT,2025-09-09 18:56:26
"Infinix Zero 40 5G, Violet Garden (12GB, 256 GB)",B0DG25ZN95,Infinix,"₹25,999","₹37,999",32% off,3.5 out of 5 stars,73,https://www.amazon.in/Infinix-Zero-40-5G-Violet/dp/B0DG25ZN95/ref=sr_1_241?dib=eyJ2IjoiMSJ9.MzuRnVOJHfE8cPQNrHhL2a2Dgdbzb3omgDlYR5nkFtxCOqtR5CDU69f97CQ_YE9mhw3IL8dgBPuYjxit5L3-Iq5dqE__hyOMxval2PyyZ_PlxrZyc2nDV3s4x4eVPgSS3eV_4odGwq0SlXGqdSsvOnHa2rkhLzeKj9-6KieGFEIk088UaL2VsPkKNX6jwkAj-eQ6o7DFuCes3gAVEY7T-viDoZiVHXi4oRmmpbomamw.0j9ZSBMrc2DpWiTwtpNIPiBW1_ORjkEDjaaHp1q_RFE&dib_tag=se&keywords=mobiles&qid=1757424388&sr=8-241&xpid=E4psOAFDN97GT,2025-09-09 18:56:26
"POCO X6 5G (Mirror Black, 8 GB RAM 256 GB Storage)",B0CSDSJ31L,POCO,"₹18,849","₹24,999",25% off,4.1 out of 5 stars,"2,950",https://www.amazon.in/POCO-Mirror-Black-RAM-Storage/dp/B0CSDSJ31L/ref=sr_1_242?dib=eyJ2IjoiMSJ9.MzuRnVOJHfE8cPQNrHhL2a2Dgdbzb3omgDlYR5nkFtxCOqtR5CDU69f97CQ_YE9mhw3IL8dgBPuYjxit5L3-Iq5dqE__hyOMxval2PyyZ_PlxrZyc2nDV3s4x4eVPgSS3eV_4odGwq0SlXGqdSsvOnHa2rkhLzeKj9-6KieGFEIk088UaL2VsPkKNX6jwkAj-eQ6o7DFuCes3gAVEY7T-viDoZiVHXi4oRmmpbomamw.0j9ZSBMrc2DpWiTwtpNIPiBW1_ORjkEDjaaHp1q_RFE&dib_tag=se&keywords=mobiles&qid=1757424388&sr=8-242&xpid=E4psOAFDN97GT,2025-09-09 18:56:26
"realme C75 5G Smartphone Android 15 6GB RAM 128GB ROM Display 6.67"" FHD 120Hz 6000mAh Battery 45W Charge Dual SIM Support AI Camera Fingerprint WiFi GPS (Purple)",B0FJ1MWJQ1,realme,"₹13,999",,,4.9 out of 5 stars,10,https://www.amazon.in/realme-Smartphone-Android-Display-Fingerprint/dp/B0FJ1MWJQ1/ref=sr_1_243?dib=eyJ2IjoiMSJ9.MzuRnVOJHfE8cPQNrHhL2a2Dgdbzb3omgDlYR5nkFtxCOqtR5CDU69f97CQ_YE9mhw3IL8dgBPuYjxit5L3-Iq5dqE__hyOMxval2PyyZ_PlxrZyc2nDV3s4x4eVPgSS3eV_4odGwq0SlXGqdSsvOnHa2rkhLzeKj9-6KieGFEIk088UaL2VsPkKNX6jwkAj-eQ6o7DFuCes3gAVEY7T-viDoZiVHXi4oRmmpbomamw.0j9ZSBMrc2DpWiTwtpNIPiBW1_ORjkEDjaaHp1q_RFE&dib_tag=se&keywords=mobiles&qid=1757424388&sr=8-243&xpid=E4psOAFDN97GT,2025-09-09 18:56:26
"Redmi Note 14 5G (Titan Black, 8GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera",B0DPFTHDBX,Redmi,"₹17,999","₹22,999",22% off,3.8 out of 5 stars,"1,707",https://www.amazon.in/Redmi-Storage-Dimensity-Segment-Brightest/dp/B0DPFTHDBX/ref=sr_1_244?dib=eyJ2IjoiMSJ9.MzuRnVOJHfE8cPQNrHhL2a2Dgdbzb3omgDlYR5nkFtxCOqtR5CDU69f97CQ_YE9mhw3IL8dgBPuYjxit5L3-Iq5dqE__hyOMxval2PyyZ_PlxrZyc2nDV3s4x4eVPgSS3eV_4odGwq0SlXGqdSsvOnHa2rkhLzeKj9-6KieGFEIk088UaL2VsPkKNX6jwkAj-eQ6o7DFuCes3gAVEY7T-viDoZiVHXi4oRmmpbomamw.0j9ZSBMrc2DpWiTwtpNIPiBW1_ORjkEDjaaHp1q_RFE&dib_tag=se&keywords=mobiles&qid=1757424388&sr=8-244&xpid=E4psOAFDN97GT,2025-09-09 18:56:26
Redmi 15 5G Midnight Black 8GB + 256GB | Segment's Largest 7000mAhA Battery | Segment's Largest Display 17.53cm(6.9) Up to 144Hz | Snapdragon 6s Gen 3 | 18W Reverse Charging | 50MP AI Dual Camera,B0FJFSHJ6Z,Redmi,"₹16,999","₹19,999",15% off,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDY5Mjk5NTUyMDgwNjIyOjE3NTc0MjQzOTM6c3BfYXRmX25leHQ6MzAwNjgwMjg3MzAyMTMyOjowOjo&url=%2FRedmi-Midnight-Segments-7000mAhA-Snapdragon%2Fdp%2FB0FJFSHJ6Z%2Fref%3Dsr_1_241_sspa%3Fdib%3DeyJ2IjoiMSJ9.xbNyYCDRVbLanLoE5pm1T6Z762lQQbMIDNMLLbIb_TZhja0qZkiN4qyptJ_CwQrtwG86rdKSkr-oJNn5yMyjddjS6WVnaA6mCBeHlayEnJU8yBq_mxekN2KBPAbQ-voO31jV06W8rsn6R5-xACF7MPYMrs-YprdRoaXaTLknKTGrxBhuC3sNzOURfHQLMI5PUCYjXMl9wubmSVb_FaiJZMF9MOau_RFyq4KWCrGqNnw.5GX0N4bdBLXeePncgg0Qw3BzBeJBBgp5Py7He1fx8CE%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424393%26sr%3D8-241-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=kvYbh4hTry&sp_cr=ZAZ,2025-09-09 18:56:31
Redmi Note 14 Pro+ 5G Titan Black 12GB RAM 512GB Storage| 50 MP Triple Camera with Telephoto | Corning Gorilla Glass Victus 2 | IP 68 | SD 7s Gen 3,B0DQR6DLCD,Redmi,"₹31,999","₹39,999",20% off,3.9 out of 5 stars,132,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDY5Mjk5NTUyMDgwNjIyOjE3NTc0MjQzOTM6c3BfYXRmX25leHQ6MzAwNjIyNTYwNjkwODMyOjowOjo&url=%2FRedmi-Storage-Telephoto-Corning-Gorilla%2Fdp%2FB0DQR6DLCD%2Fref%3Dsr_1_242_sspa%3Fdib%3DeyJ2IjoiMSJ9.xbNyYCDRVbLanLoE5pm1T6Z762lQQbMIDNMLLbIb_TZhja0qZkiN4qyptJ_CwQrtwG86rdKSkr-oJNn5yMyjddjS6WVnaA6mCBeHlayEnJU8yBq_mxekN2KBPAbQ-voO31jV06W8rsn6R5-xACF7MPYMrs-YprdRoaXaTLknKTGrxBhuC3sNzOURfHQLMI5PUCYjXMl9wubmSVb_FaiJZMF9MOau_RFyq4KWCrGqNnw.5GX0N4bdBLXeePncgg0Qw3BzBeJBBgp5Py7He1fx8CE%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424393%26sr%3D8-242-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=UdwgZN8oRj&sp_cr=ZAZ,2025-09-09 18:56:31
"Redmi Note 14 5G (Titan Black, 8GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera",B0DPFTHDBX,Redmi,"₹17,999","₹22,999",22% off,3.8 out of 5 stars,"1,707",https://www.amazon.in/Redmi-Storage-Dimensity-Segment-Brightest/dp/B0DPFTHDBX/ref=sr_1_243?dib=eyJ2IjoiMSJ9.xbNyYCDRVbLanLoE5pm1T6Z762lQQbMIDNMLLbIb_TZhja0qZkiN4qyptJ_CwQrtwG86rdKSkr-oJNn5yMyjddjS6WVnaA6mCBeHlayEnJU8yBq_mxekN2KBPAbQ-voO31jV06W8rsn6R5-xACF7MPYMrs-YprdRoaXaTLknKTGrxBhuC3sNzOURfHQLMI5PUCYjXMl9wubmSVb_FaiJZMF9MOau_RFyq4KWCrGqNnw.5GX0N4bdBLXeePncgg0Qw3BzBeJBBgp5Py7He1fx8CE&dib_tag=se&keywords=mobiles&qid=1757424393&sr=8-243&xpid=E4psOAFDN97GT,2025-09-09 18:56:31
"realme 14X Smartphone 5G 6GB RAM 128GB ROM 6.67"" HD+ Display 120Hz 45W SuperVOOC Charge IP69 Waterproof 50MP Camera Support Fingerprint GPS WiFi Bluetooth (Red)",B0FK1T5MB6,realme,"₹14,999",,,,,https://www.amazon.in/realme-Smartphone-SuperVOOC-Waterproof-Fingerprint/dp/B0FK1T5MB6/ref=sr_1_244?dib=eyJ2IjoiMSJ9.xbNyYCDRVbLanLoE5pm1T6Z762lQQbMIDNMLLbIb_TZhja0qZkiN4qyptJ_CwQrtwG86rdKSkr-oJNn5yMyjddjS6WVnaA6mCBeHlayEnJU8yBq_mxekN2KBPAbQ-voO31jV06W8rsn6R5-xACF7MPYMrs-YprdRoaXaTLknKTGrxBhuC3sNzOURfHQLMI5PUCYjXMl9wubmSVb_FaiJZMF9MOau_RFyq4KWCrGqNnw.5GX0N4bdBLXeePncgg0Qw3BzBeJBBgp5Py7He1fx8CE&dib_tag=se&keywords=mobiles&qid=1757424393&sr=8-244&xpid=E4psOAFDN97GT,2025-09-09 18:56:31
"realme 14X Smartphone 5G 6GB RAM 128GB ROM 6.67"" HD+ Display 120Hz 45W SuperVOOC Charge IP69 Waterproof 50MP Camera Support Fingerprint GPS WiFi Bluetooth (Gold)",B0FJ1PNJVN,realme,"₹14,999",,,,,https://www.amazon.in/realme-Smartphone-SuperVOOC-Waterproof-Fingerprint/dp/B0FJ1PNJVN/ref=sr_1_245?dib=eyJ2IjoiMSJ9.xbNyYCDRVbLanLoE5pm1T6Z762lQQbMIDNMLLbIb_TZhja0qZkiN4qyptJ_CwQrtwG86rdKSkr-oJNn5yMyjddjS6WVnaA6mCBeHlayEnJU8yBq_mxekN2KBPAbQ-voO31jV06W8rsn6R5-xACF7MPYMrs-YprdRoaXaTLknKTGrxBhuC3sNzOURfHQLMI5PUCYjXMl9wubmSVb_FaiJZMF9MOau_RFyq4KWCrGqNnw.5GX0N4bdBLXeePncgg0Qw3BzBeJBBgp5Py7He1fx8CE&dib_tag=se&keywords=mobiles&qid=1757424393&sr=8-245&xpid=E4psOAFDN97GT,2025-09-09 18:56:31
"Vivo Y39 5G (Ocean Blue, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",B0DZCHJTWB,Vivo,"₹16,999","₹21,999",23% off,4.3 out of 5 stars,249,https://www.amazon.in/Ocean-Storage-Additional-Exchange-Offers/dp/B0DZCHJTWB/ref=sr_1_246?dib=eyJ2IjoiMSJ9.xbNyYCDRVbLanLoE5pm1T6Z762lQQbMIDNMLLbIb_TZhja0qZkiN4qyptJ_CwQrtwG86rdKSkr-oJNn5yMyjddjS6WVnaA6mCBeHlayEnJU8yBq_mxekN2KBPAbQ-voO31jV06W8rsn6R5-xACF7MPYMrs-YprdRoaXaTLknKTGrxBhuC3sNzOURfHQLMI5PUCYjXMl9wubmSVb_FaiJZMF9MOau_RFyq4KWCrGqNnw.5GX0N4bdBLXeePncgg0Qw3BzBeJBBgp5Py7He1fx8CE&dib_tag=se&keywords=mobiles&qid=1757424393&sr=8-246&xpid=E4psOAFDN97GT,2025-09-09 18:56:31
Micromax X1i Smart Plus - Blue,B0CTKNGTFZ,Micromax,₹999,"₹2,099",52% off,3.5 out of 5 stars,165,https://www.amazon.in/Micromax-X1i-Smart-Plus-Blue/dp/B0CTKNGTFZ/ref=sr_1_247?dib=eyJ2IjoiMSJ9.xbNyYCDRVbLanLoE5pm1T6Z762lQQbMIDNMLLbIb_TZhja0qZkiN4qyptJ_CwQrtwG86rdKSkr-oJNn5yMyjddjS6WVnaA6mCBeHlayEnJU8yBq_mxekN2KBPAbQ-voO31jV06W8rsn6R5-xACF7MPYMrs-YprdRoaXaTLknKTGrxBhuC3sNzOURfHQLMI5PUCYjXMl9wubmSVb_FaiJZMF9MOau_RFyq4KWCrGqNnw.5GX0N4bdBLXeePncgg0Qw3BzBeJBBgp5Py7He1fx8CE&dib_tag=se&keywords=mobiles&qid=1757424393&sr=8-247&xpid=E4psOAFDN97GT,2025-09-09 18:56:31
"HMD 110 Keypad Phone with Built-in Scan & Pay UPI App, Rear Camera, Long-Lasting Battery, Wireless FM Radio | Green",B0D5M9Z545,HMD,"₹1,174","₹1,799",35% off,3.6 out of 5 stars,366,https://www.amazon.in/HMD-Keypad-Long-Lasting-Battery-Wireless/dp/B0D5M9Z545/ref=sr_1_248?dib=eyJ2IjoiMSJ9.xbNyYCDRVbLanLoE5pm1T6Z762lQQbMIDNMLLbIb_TZhja0qZkiN4qyptJ_CwQrtwG86rdKSkr-oJNn5yMyjddjS6WVnaA6mCBeHlayEnJU8yBq_mxekN2KBPAbQ-voO31jV06W8rsn6R5-xACF7MPYMrs-YprdRoaXaTLknKTGrxBhuC3sNzOURfHQLMI5PUCYjXMl9wubmSVb_FaiJZMF9MOau_RFyq4KWCrGqNnw.5GX0N4bdBLXeePncgg0Qw3BzBeJBBgp5Py7He1fx8CE&dib_tag=se&keywords=mobiles&qid=1757424393&sr=8-248&xpid=E4psOAFDN97GT,2025-09-09 18:56:31
"OPPO A5 5G (Mist White, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",B0FCMPBXVG,OPPO,"₹15,498","₹19,499",21% off,4.4 out of 5 stars,22,https://www.amazon.in/OPPO-Storage-Additional-Exchange-Offers/dp/B0FCMPBXVG/ref=sr_1_249?dib=eyJ2IjoiMSJ9.xbNyYCDRVbLanLoE5pm1T6Z762lQQbMIDNMLLbIb_TZhja0qZkiN4qyptJ_CwQrtwG86rdKSkr-oJNn5yMyjddjS6WVnaA6mCBeHlayEnJU8yBq_mxekN2KBPAbQ-voO31jV06W8rsn6R5-xACF7MPYMrs-YprdRoaXaTLknKTGrxBhuC3sNzOURfHQLMI5PUCYjXMl9wubmSVb_FaiJZMF9MOau_RFyq4KWCrGqNnw.5GX0N4bdBLXeePncgg0Qw3BzBeJBBgp5Py7He1fx8CE&dib_tag=se&keywords=mobiles&qid=1757424393&sr=8-249&xpid=E4psOAFDN97GT,2025-09-09 18:56:31
"realme 14X Smartphone 5G 6GB RAM 128GB ROM 6.67"" HD+ Display 120Hz 45W SuperVOOC Charge IP69 Waterproof 50MP Camera Support Fingerprint GPS WiFi Bluetooth (Black)",B0FJ1Q14YK,realme,"₹14,490","₹16,999",15% off,,,https://www.amazon.in/realme-Smartphone-SuperVOOC-Waterproof-Fingerprint/dp/B0FJ1Q14YK/ref=sr_1_250?dib=eyJ2IjoiMSJ9.xbNyYCDRVbLanLoE5pm1T6Z762lQQbMIDNMLLbIb_TZhja0qZkiN4qyptJ_CwQrtwG86rdKSkr-oJNn5yMyjddjS6WVnaA6mCBeHlayEnJU8yBq_mxekN2KBPAbQ-voO31jV06W8rsn6R5-xACF7MPYMrs-YprdRoaXaTLknKTGrxBhuC3sNzOURfHQLMI5PUCYjXMl9wubmSVb_FaiJZMF9MOau_RFyq4KWCrGqNnw.5GX0N4bdBLXeePncgg0Qw3BzBeJBBgp5Py7He1fx8CE&dib_tag=se&keywords=mobiles&qid=1757424393&sr=8-250&xpid=E4psOAFDN97GT,2025-09-09 18:56:31
"Lava Bold N1 Pro (Titanium Gold, 4 GB RAM, 128 GB Storage)| Bigger 6.67"" HD+ IP54 Display | 120 Hz Refresh Rate | 50 MP AI Triple Rear Camera | 8 MP Front Camera| 5000 mAh Battery | Charger in Box",B0F1Z3QTM8,Lava,"₹6,798","₹8,339",18% off,3.9 out of 5 stars,673,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDY5Mjk5NTUyMDgwNjIyOjE3NTc0MjQzOTM6c3BfbXRmOjMwMDU3ODA3ODk2NzQzMjo6MDo6&url=%2FLava-Bold-N1-Pro-Titanium%2Fdp%2FB0F1Z3QTM8%2Fref%3Dsr_1_251_sspa%3Fdib%3DeyJ2IjoiMSJ9.xbNyYCDRVbLanLoE5pm1T6Z762lQQbMIDNMLLbIb_TZhja0qZkiN4qyptJ_CwQrtwG86rdKSkr-oJNn5yMyjddjS6WVnaA6mCBeHlayEnJU8yBq_mxekN2KBPAbQ-voO31jV06W8rsn6R5-xACF7MPYMrs-YprdRoaXaTLknKTGrxBhuC3sNzOURfHQLMI5PUCYjXMl9wubmSVb_FaiJZMF9MOau_RFyq4KWCrGqNnw.5GX0N4bdBLXeePncgg0Qw3BzBeJBBgp5Py7He1fx8CE%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424393%26sr%3D8-251-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=qs7FdQPAr4&sp_cr=ZAZ,2025-09-09 18:56:31
